name_id,features
F_057,시나브로 에뚜왈 화이트 스파클링와인은(는) 충청북도 옥천 포도연구소와 농촌진흥청에서 육종개발한 화이트 와인 양조용 포도 품종인 청수를 원료로 만든 화이트 스파클링 와인이다. 청포도의 싱그러운 맛과 향이 살아있으며 청량한 느낌의 레몬골드빛이 탄산을 품고 있어 보기에도 상큼한 느낌이 가득하다.
F_058,소계리 595 스위트 레드와인은(는) 충청북도 영동지역에서 직접 재배한 당도 높은 포도로 와인을 만들어 고유의 향과 맛이 뛰어나다. 와인을 잘 드시지 않거나 쓴맛이 싫으신 분들도 편하게 마실 수 있는 와인이다.
F_059,세인트하우스 살구와인은(는) 살구 80%의 함량을 자랑하는 살구와인은 달콤하고 향긋하게 입안에 퍼진다. 살구 또한 친환경 농법으로 직접 재배하여 사용하며 충분히 달콤하다가 느낄 수 있는 당도이지만 과하게 끈적이거나 무겁지 않다.
F_060,세인트하우스 모과와인은(는) 친환경 농법으로 재배한 모과로만 만든 최상의 와인으로서 그 맛과 향이 우수하다. 탄산은 없으며 적절한 당도와 바디감이 느껴진다.
F_061,"샤토미소 웨딩 자두와인은(는) 저온 발효 숙성으로 살며시 은은하게 자두의 향을 녹이고 연한 오렌지 색상과 자두 특유의 새콤, 달콤, 상큼 향미가 좋은 와인으로 청량감과 산미의 여운이 입안에서 오래도록 기억되는 새 신부 웨딩드레스를 연상시키는 깨끗하고 아름다운, 어디에서도 맛 볼 수 없는 소중하고 귀한 와인이다."
F_062,"샤토미소 아이스와인은(는) 도란원만의 독창적인 고농축, 아이스 제조기법으로 포도의 당을 동결, 추출, 발효하여 포도의 풍부한 향과 꿀맛같은 달콤함을 그대로 함축시킨 긴 여운의 아이스 와인이다."
F_063,"베베마루 설레임 로제 스위트와인은(는) 아주 투명한 가넷 보석과 같은 붉은 컬러에 체리, 딸기 등의 과실 향이 느껴진다. 장미 등의 꽃잎 향도 느낄 수 있고 포도를 탁 터트린 듯한 상큼함을 맛볼 수 있다."
F_064,베리와인1168 스위트와인은(는) 베리와인은 영동의 캠벨포도로 빚은 와인이다. 도수는 13도로 그리 낮지 않지만 알코올의 탁 치는 맛보다 포도의 달콤새콤한 맛과 향이 강해 부담 없이 넘어간다. 질리는 단맛이 아닌 향을 음미하며 계속 즐기기에 좋은 와인이다.
F_065,"달 1614 스위트와인은(는) 달1614는 덕유산 자락에서 달과 함께 맛있게 익어가는 머루와 포도를 보며 덕유산 밤, 달빛과 함께 사랑하는 연인과 또는 동반자와 함께 와인을 마시면서 로맨틱한 분위기가 무르익어가는 이야기를 담은 와인이다. 포도의 향긋함은 그대로 살리고 머루의 산도와 단맛의 균형이 조화를 이루는 은은한 단맛의 와인이다."
F_066,루드베리은(는) 로컬 딸기로 시작하여 상큼한 바질로 마무리되는 탄산 톡톡 Strawberry Cider. 로컬 사과와 달콤한 딸기에 더해진 스파클링의 경쾌함을 느낄 수 있는 스윗 사이더이다.
F_067,"오크와인은(는) 탄닌의 떫은 맛과 풍성한 토스트향, 부케향으로 산미가 잘 어우러진 와인이다. 전체적인 맛과 향이 밸런스가 균형있다. 와인 중에 상등액만 골라 오크통에 3년간 숙성하여 색이 더 진하고 향이 풍부하다."
F_068,산머루와인 달콤한 스위트은(는) 머루의 새콤달콤한 단맛과 산미가 잘 어우러진 부드럽고 순한 맛으로 술이 약한 분들도 즐기기 좋다.
F_069,산머루와인 깊은맛 드라이은(는) 타닌의 떫은 맛과 깊은 과일 향기가 조화를 이루며 입안에 오래도록 여운을 주는 와인이다. 풍부한 바디감도 느껴진다.
F_070,"코이버펑크, 샤르도네 세미용 2018은(는) 구조감과 밸런스가 뛰어나 와인만 즐겨도 충분히 그 진가를 발휘하지만 다양한 아시아 음식과 즐기기에 최적화된 와인이다. 처음 입 안에서는 섬세한 미네랄, 라임, 레몬 노트가 잘 어우러지고 뒤로갈수록 인삼, 더덕, 국화꽃 차의 동양스러운 특징이 가미된 복합성을 찾을 수 있다. 부드러운 질감과 매력적인 산도가 자연스레 이어지는 와인이다."
F_071,"코이버펑크, 머스캣 베일리 에이 2017은(는) 구조감과 밸런스가 뛰어나 와인만 즐겨도 충분히 그 진가를 발휘하지만, 다양한 아시아 음식과 즐기기에 최적화된 와인이다. 블랙체리, 레드 체리, 라즈베리, 딸기 등의 여러 가지 우아한 빨간 과실 아로마 특징이 주를 이루지만 정제된 바닐라, 오크 특징과 잘 어우러진다. 약간의 향신료, 검은 과실, 그리고 머스캣 베일리 에이 품종 특유의 그윽함이 뒤따르며 입 안에서는 부드러운 질감과 가벼운 산도가 매력적인 피니쉬로 이어지는 와인이다."
F_072,"코이버펑크, 카베르네 소비뇽 2019은(는) 구조감과 밸런스가 뛰어나 와인만 즐겨도 충분히 그 진가를 발휘하지만, 다양한 아시아 음식과 즐기기에 최적화된 와인이다. 루비색을 띠며 다양한 베리의 아로마가 느껴진다. 입 안에서는 둥글고 가벼운 질감에 달콤함과 오크의 스파이시함이 조화롭게 어우러져 훌륭한 맛을 보여주는 와인이다. 장기 숙성의 잠재력도 가지고 있다."
F_073,"당당하리은(는) 인위적이 당도가 아닌 은은한 과실 그대로의 향만 담았다. 복분자와 마늘의 합이 잘 어우러지며 신맛은 거의 없으며, 마신 후 입안의 텁텁함이 없어 깔끔함까지 느낄 수 있다. 칵테일처럼 혹은 토닉워터와 8:2로 섞어 마셔도 보다 색다르게 즐길 수 있다. 차갑게 보관할 때가 술의 향이 더 좋고 은은한 붉은 빛이 돋보일 수 있게 와인잔에 마셔도 색다른 분위기 연출이 가능하다."
F_074,"장수 오미자주은(는) 장수군에서 재배한 오미자를 원료로 알에프 와이너리에서 선보이는 다섯 가지 오미자 맛의 술이다. 오미자를 착즙, 발효, 숙성한 오미자 과즙과 정밀하게 여과하여 깨끗하게 정제된 주정을 브랜딩하여 특유의 오미자 향이 풍부하다. 맑은 오미자 차와 같은 아름다운 색을 가지고 향에서는 오미자 특유의 새콤함과 매콤함이 그대로 느껴지며, 맛에서는 오미자 특유의 단맛, 짠맛, 신맛, 쓴맛, 매운맛이 느껴진다. 각각 톡톡 튀는 맛을 자랑하는 듯 하지만, 각자의 맛이 조합이 잘 된 밸런스를 자랑하며, 덕분에 부드러운 후미를 느낀다."
F_075,"젤코바 스페셜와인은(는) 10년 동안 농약과 제초제를 사용하지 않는 땅에서 재배한 산머루로 만든 와인이다. 산머루 특유의 진한 자줏빛의 색을 가진 와인으로 향에서는 숙성을 통해 만들어진 산미가 지긋이 올라오며, 마무리는 상큼한 단향이 올라온다. 입안에 머금어도 산미부터 올라오며 이내 단맛이 입안을 메워준다. 머루 특유의 드라이함이 남아있으며, 덕분에 유럽 와인에서 보는 타닌감도 살아있다."
F_076,젤코바 캠벨와인은(는) 10년 동안 농약과 제초제를 사용하지 않는 땅에서 재배한 유기농 캠벨포도만을 사용해서 만든 유기농 와인이다. 캠벨얼리 특유의 맑은 붉은빛을 가진 레드와인으로 일상에서 자주 접하는 포도향이 물씬 난다. 그렇다고 해서 맛도 마냥 단맛으로 일괄되지는 않으며 적절한 산미와 작게나마 타닌감이 느껴진다. 오히려 단맛은 적은 편으로 다양한 음식과 매칭이 가능하다.
F_077,"젤코바 프리미엄 와인은(는) 10년 동안 농약과 제초제를 사용하지 않는 땅에서 재배한 산머루로 만든 와인이다. 산머루 특유의 진한 루비색을 가진 레드 와인으로 포도의 향기는 물론 포도가지, 껍질까지 포함한 진하고 깊은 향을 가지고 있다. 첫맛은 상큼한 산미가 입안을 치며, 다소 단맛이 스치듯 지나가지만 이내 레드와인 특유의 타닌감으로 입속을 마무리힌다."
F_078,"명작복분자은(는) 고창 황토지역에서 서해안해풍을 맞고 자란 복분자중 매년당도와 과육이 뛰어난 2,3차 수확분으로 술을 빚어 단맛과 신맛이 조화를 이루면서 복분자고유의 맛과 향이 일품이다. 효모균을 이용한 저온발효를 통해 최상의 숙성시간을 거쳐 만들어진 프리미엄급 복분자주이다."
F_079,"머루이야기은(는) 평균 해발500미터, 백두대간의 중심에 위치한 무주는 반딧불이가사는 청정지역이다. 고랭지에서 재배된 산머루를 발효시켜 새콤함과 달콤함이 잘 어우러져 맛과 향이 뛰어날 뿐 아니라 크산토필에 의한 자주색색소가 많아 탄력 유지에도 좋다."
F_080,"샤토미소 로제스위트와인은(는) 우리입맛에 맞는 한국형와인의 가치를 높이기 위해 우리포도로 만든 와인으로서 포도를 재경파쇄하고, 착즙하여 순수주스만을 도란원만의 제조비법으로 발효하여 은은한 향과 빛깔이 아름답고 풍미가 새콤달콤하고 상큼한 맛의 조화가 부드러우며 복숭아, 딸기, 장미향으로 환상적인 아로마를 연출한다."
F_081,레드듀 RED DEW은(는) 일교차가 큰 석회암지대에서 재배된 100% 친환경 무농약인증산 머루원료를 발효시켜 제조한 친환경와인이다. 머루특유의 묵직한 맛에 신맛과 단맛이 잘 어우러져 있다.
F_082,너와머루와인은(는) 너와집으로 유명한 해발 500미터 이상의 삼척 너와마을에서 생산되는 특산물인 머루 100%의 진한레드와인으로 약간 스위트한맛이다. 진하면서도 순수한 머루의 향기와 맛이 계속 입안에 머무르는 느낌을 받을 수 있다.
F_083,"자두와인은(는) 전국 자두생산량1위의 김천에서 자두 중에서도 맛과 색이 뛰어난 우수한 품종의 자두를 선별하여 자체설비 및 기술력으로 신선한 과즙을 얻어내 만들어지며, 순수발효와인으로 알콜도수 12%의 기호성이 높은 와인이다. 6개월 이상의 저온숙성과정을 거쳐 새콤달콤하고 상쾌한 맛이 특징이며, 자두특유의 향과 색이 잘 살아있고 자두 속에 포함된 많은 기능성성분이 그대로 함유되어있는 건강주로도 효능이 높은 술이다. 피자두로 만든 레드와인과 후무사로 만든 화이트와인이 있다."
F_084,"그랑꼬또 레드와인은(는) 껍질과 씨와 과육을 함께 넣어 스테인리스 통에서 발효 숙성되는 그랑꼬또 레드와인은 섬세한 과일향을 유지하며 신맛과 단맛의 균형이 조화를 이루어 육류 요리와 잘 어울리며, 은은하면서도 싱그러운 맛을 느낄수 있다."
F_085,"오미로제 스파클링 와인은(는) 유기농 오미자를 원료로 정통 샴페인공법으로 제조한 세계 최초의 오미자 스파클링 와인. 유기농 오미자를 3년이상 숙성하여 만들었으며, 향긋한 붉은 과일의 섬세한 버블이 코를 자극한다. 첫 맛은 새콤달콤하고, 뒤이어 다시 한번 향긋한 맛이 입안 전체를 감싼다. 목넘김과 함께 모든 갈증이 사라지고, 긴 자연의 향기가 여운으로 남는다."
F_086,프리미엄 애플와인 한스오차드은(는) 의성사과로 만든 프리미엄 사과와인으로 달큼한 사과향과 부드러운 목넘김이 느껴진다. 합성 착향료 등 첨가물이 들어가지 않은 와인이다.
F_087,"그랑꼬또 청수은(는) 새꼼하면서도 깔끔한 맛과 향, 그리고 한국음식과 딱맞는 궁합을 보여주는 와인이다. 포도 청수품종은 생식용 포도로 육성된 품종으로 술을 빚기에 매우 좋아서 양조용 포도로 많은 관심을 끌고 있다. 청수의 특징은 풍부한 과일향과 화이트와인이 꼭 갖춰야 할 산뜻한 산미가 조화를 이루는 점이다. 해외 화이트와인 양조용 포도품종으로 만든 제품과 블라인드 평가에서도 매우 우수한 평가를 받은 품종이다."
F_088,"그랑꼬또 로제와인은(는) 청정지역을 자랑하는 대부도의 큰 언덕에서 생산한다는 의미를 담고 있다. 바닷가의 뜨거운 열기와 습도, 낮과 밤의 심한 기온차, 미네랄이 풍부한 토양 등 포도재배에 필요한 천혜 입지조건을 갖춘 안산시 대부도에서 생산하는 와인이다. 그랑꼬또 로제와인은 한국인 입맛에 맞도록 많은 개발 끝에 탄생한 제품이다. 은은하고 달콤한 향, 첫맛은 달콤함, 다음은 청량감, 그리고 마지막엔 깔끔하면서도 약간 드라이한 맛이 골고루 느껴지는 제품이다. 그랑꼬또 로제와인은 포도 껍질을 같이 넣고 발효시키다가 어느 정도 우러나면 껍질을 제거하고 과육만으로 만든다."
F_089,"그랑꼬또 M56은(는) 포도 껍질을 같이 넣고 발효시키다가 어느 정도 우러나면 껍질을 제거하고 과육만으로 만든다. 레드와인과 화이트와인의 중간인 연하고 부드러운 핑크빛깔을 띠며, 상큼한 맛과 부드러운 탄닌맛을 내며 장미향을 지녀 연인들의 와인, 디저트 와인이라고도 불린다. 기존 캠벨얼리 재배방식을 달리해 만든 와인으로 산도가 높고 드라이하며 산딸기, 체리 등의 풍부한 과일향과 바디감의 균형이 잘 어우러진 매력적이고 깔끔한 로제와인이다."
